title_job,type_job,level_job,min,max,salary_average
Staff Machine Learning Engineer- Visa AI as a Service,Full Time,Senior-level,126000.0,163000.0,144500.0
Senior Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Grad Intern: Bioinformatics/Assay Data Visualization and Analysis,Full Time,Entry-level,54000.0,80000.0,67000.0
Senior Business Intelligence Engineer,Full Time,Senior-level,69000.0,128000.0,98500.0
"Sr. Data Scientist, Visa Consulting & Analytics Thailand",Full Time,Senior-level,129000.0,185000.0,157000.0
Product Data Management Engineer,Full Time,Entry-level,39000.0,73000.0,56000.0
Senior Data Scientist,Full Time,Senior-level,159000.0,239000.0,199000.0
"Staff Machine Learning Engineer, Modeling",Full Time,Senior-level,172000.0,247000.0,209500.0
Data Scientist,Full Time,No disponible,90000.0,173000.0,131500.0
Data Engineering Lead,Full Time,Senior-level,48000.0,90000.0,69000.0
"Principal Engineer, Data Products Engineer",Full Time,Executive-level,160000.0,200000.0,180000.0
"Senior Data Engineer, B2B Acceptance",Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Analytics Engineer,Full Time,Senior-level,130000.0,170000.0,150000.0
Staff AI & ML Engineer,Full Time,Senior-level,110000.0,260000.0,185000.0
Principal Research Engineer,Full Time,Senior-level,150000.0,249000.0,199500.0
"Senior Data Scientist - Revenue Acceleration, Recommendation (Remote, Americas)",Full Time,Senior-level,129000.0,185000.0,157000.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Analytics Engineer,Full Time,Senior-level,110000.0,184000.0,147000.0
Staff Data Engineer - Full Stack,Full Time,Senior-level,115000.0,180000.0,147500.0
Business/Data Analyst with German,Full Time,Entry-level,42000.0,64000.0,53000.0
Radar Perception Engineer,Full Time,Senior-level,56000.0,104000.0,80000.0
Data Operations Intern (Quality Assurance),Internship,Entry-level,40000.0,0.0,0.0
Senior ETL QA Automation Engineer (Python & SQL experience needed),Full Time,Senior-level,100000.0,0.0,0.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Staff Data Engineer- Visa AI as a Service,Full Time,Senior-level,126000.0,163000.0,144500.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Staff Machine Learning Engineer ,AI as Services",Full Time,Senior-level,131000.0,201000.0,166000.0
Lead Data Engineer,Full Time,Executive-level,103000.0,160000.0,131500.0
Technical Lead Data Engineer ( Tableau + Power BI ),Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyst Financial services Talent Pipeline,Full Time,Senior-level,92000.0,130000.0,111000.0
"Machine Learning Engineer, Research",Full Time,No disponible,92000.0,192000.0,142000.0
Machine Learning Engineer,Full Time,Senior-level,131000.0,201000.0,166000.0
Senior Associate Data Engineering L2 DE-Big Data GCP,Full Time,Mid-level,73000.0,120000.0,96500.0
Data Engineer / Data Analyst - Stage de fin d'études - Paris 2e,Full Time,Entry-level,0.0,0.0,0.0
Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
"Engineering Manager, Autonomy Visualization",Full Time,Senior-level,69000.0,128000.0,98500.0
Senior Research Analyst- Corporate Research Team,Full Time,Senior-level,69000.0,128000.0,98500.0
Data Operations Analyst II,Full Time,Senior-level,62000.0,115000.0,88500.0
Senior Data Analyst,Full Time,Senior-level,119000.0,161000.0,140000.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Senior Business Intelligence Engineer, Partner Analytics",Full Time,Senior-level,104000.0,202000.0,153000.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
"Senior, Data Analyst",Full Time,Senior-level,92000.0,130000.0,111000.0
Senior Machine Learning Ops Engineer,Full Time,Senior-level,49000.0,92000.0,70500.0
"Staff Data Engineer - Development(Hadoop, Spark, Hive)",Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Sr. Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
[Internship] - Junior Data Scientist #2 (W/M),Internship,Entry-level,0.0,0.0,0.0
AWS Big Data Engineer Barcelona,Full Time,No disponible,30000.0,60000.0,45000.0
Medior Data Engineer,Full Time,Entry-level,61000.0,135000.0,98000.0
Global Clients and Markets Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
Data Scientist  Customer retention,Full Time,Entry-level,39000.0,100000.0,69500.0
[Internship] - Junior Data Scientist #1 (W/M),Internship,Entry-level,0.0,0.0,0.0
Healthcare Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
"Data Science Product Manager (Remote, Spain)",Full Time,Senior-level,56000.0,104000.0,80000.0
Data Analyst,Full Time,No disponible,75000.0,130000.0,102500.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Junior Data Analytics Engineer,Full Time,Entry-level,103000.0,175000.0,139000.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Scientist Manager,Full Time,No disponible,90000.0,173000.0,131500.0
Lead Data Scientist (f/m/d),Full Time,Senior-level,129000.0,185000.0,157000.0
Discovery Breeding Data Scientist Maïs EAME (H/F),Full Time,Senior-level,129000.0,185000.0,157000.0
Big Data Engineer,Full Time,Senior-level,30000.0,60000.0,45000.0
(Senior) Digital Analytics Engineer,Full Time,Senior-level,110000.0,184000.0,147000.0
Senior Market Research Analyst,Full Time,Senior-level,69000.0,128000.0,98500.0
Senior Manager - Data Engineering,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Azure Data Engineer,Full Time,Mid-level,51000.0,94000.0,72500.0
Senior Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Healthcare Azure Data Engineer,Full Time,Mid-level,51000.0,94000.0,72500.0
Jr Data Engineer - Internship,Full Time,Entry-level,0.0,0.0,0.0
Senior FP&A Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Senior Data Scientist,Full Time,Mid-level,150000.0,200000.0,175000.0
Data Engineer 2,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
Senior Associate Data Analytics L2,Full Time,Mid-level,40000.0,75000.0,57500.0
Computer Vision Engineer,Full Time,Mid-level,80000.0,0.0,0.0
BI Developer,Full Time,Entry-level,30000.0,57000.0,43500.0
Power BI Data Analyst,Full Time,Senior-level,36000.0,60000.0,48000.0
Data Engineer f|m|d (Zurich - hybrid work model 80-100%),Full Time,Senior-level,115000.0,180000.0,147500.0
Staff Data Scientist,Full Time,Senior-level,153000.0,210000.0,181500.0
Engineering Intern (Data Engineering),Internship,Entry-level,40000.0,0.0,0.0
Data Analyst & Product Liaison,Full Time,Executive-level,75000.0,130000.0,102500.0
Sr. Data Engineer - Test Automation(QA),Full Time,Senior-level,115000.0,180000.0,147500.0
"Staff Data Engineer (Hadoop, J2EE, Spark) (Hybrid)",Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analyst (APAC),Full Time,Mid-level,62000.0,135000.0,98500.0
Staff Software Engineer - Big Data,Full Time,Senior-level,136000.0,0.0,0.0
Data Engineer,Full Time,Entry-level,61000.0,135000.0,98000.0
Business Intelligence Developer,Full Time,Entry-level,44000.0,81000.0,62500.0
"Senior Manager, Data Engineering",Full Time,Senior-level,115000.0,180000.0,147500.0
Data Analytics Solution Architect,Full Time,Senior-level,62000.0,115000.0,88500.0
Data Analyst,Full Time,Senior-level,94000.0,127000.0,110500.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
[Internship] Machine Learning,Internship,Entry-level,0.0,0.0,0.0
Data Analyst,Full Time,Mid-level,62000.0,135000.0,98500.0
"Senior Security Engineer, Data Security",Full Time,Senior-level,62000.0,115000.0,88500.0
Junior Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Clinical Data Analyst - R - Remote #2915 - 6 Month Contract (extendable),Full Time,No disponible,75000.0,130000.0,102500.0
Data Analyst/ETL Developer,Full Time,No disponible,75000.0,130000.0,102500.0
Senior Applied Research Scientist - ATG,Full Time,Senior-level,89000.0,210000.0,149500.0
Research Analyst Intern (Summer 2023 ),Internship,Entry-level,0.0,0.0,0.0
Databricks Engineer Talent Pipeline,Full Time,Senior-level,62000.0,115000.0,88500.0
Machine Learning Research Scientist,Full Time,No disponible,125000.0,185000.0,155000.0
Data Operations Intern (Data Management),Internship,Entry-level,40000.0,0.0,0.0
Sales Data Analyst,Full Time,Mid-level,56000.0,105000.0,80500.0
Machine Learning Research Engineer Internship,Internship,Entry-level,0.0,0.0,0.0
"Manager, Data Engineering and Analytics",Full Time,Entry-level,90000.0,125000.0,107500.0
Data Analyst Financial Services Talent Pipeline,Full Time,Senior-level,92000.0,130000.0,111000.0
Data Engineer - Customer Success,Full Time,Senior-level,106000.0,153000.0,129500.0
Analytics Engineer,Full Time,Senior-level,110000.0,184000.0,147000.0
Senior Cloud Engineer / MLOps,Full Time,Mid-level,51000.0,94000.0,72500.0
Data Engineering Manager,Full Time,Mid-level,79000.0,153000.0,116000.0
Data Analyst - Allegro Pay,Full Time,Senior-level,92000.0,130000.0,111000.0
Master Data Operations Specialist (SAP),Full Time,Entry-level,44000.0,81000.0,62500.0
V.I.E (m/f/d) Software Developer for Autonomous Driving,Full Time,Entry-level,39000.0,73000.0,56000.0
Data Scientist Intern,Internship,Entry-level,0.0,0.0,0.0
Data Scientist - Brand,Full Time,Senior-level,129000.0,185000.0,157000.0
Data Scientist/ Business Intelligence Consultant (m/f/div),Full Time,Senior-level,129000.0,185000.0,157000.0
Manager Data Engineering DE-Big Data GCP,Full Time,Senior-level,115000.0,180000.0,147500.0
"Data Engineer, Global Revenue Informatics",Full Time,Senior-level,115000.0,180000.0,147500.0
"Senior Staff Software Engineer, Data",Full Time,Senior-level,254000.0,254000.0,254000.0
Fullstack Engineer - Carrier Data team,Full Time,Senior-level,62000.0,115000.0,88500.0
Data Engineer (m/w/d) // Remote möglich,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
"Senior Research Scientist II, AI Research",Full Time,Senior-level,146000.0,215000.0,180500.0
Senior Business Intelligence Engineer (BI),Full Time,Senior-level,55000.0,102000.0,78500.0
Senior BI Analyst,Full Time,Senior-level,135000.0,160000.0,147500.0
Data Quality Analyst,Full Time,Senior-level,62000.0,115000.0,88500.0
"Senior People Data Analyst (Bangkok Based, relocation provided)",Full Time,Senior-level,92000.0,130000.0,111000.0
Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Senior Autonomy Engineer - Integration,Full Time,Senior-level,69000.0,128000.0,98500.0
Global Regulatory Clinical Data Analyst,Full Time,Senior-level,92000.0,130000.0,111000.0
Sr Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Engineer, Data",Full Time,Entry-level,30000.0,57000.0,43500.0
Senior Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Discovery Breeder Data Scientist (H/F) - CDI,Full Time,No disponible,90000.0,173000.0,131500.0
Data Engineer II,Full Time,Senior-level,120000.0,140000.0,130000.0
Data Engineer/ Architect (TS/SCI required),Full Time,Mid-level,73000.0,120000.0,96500.0
Data Analyst - Financial Services,Full Time,Senior-level,92000.0,130000.0,111000.0
"Intern, Data Engineering - Digital Innovation (Summer 2023)",Full Time,Entry-level,0.0,0.0,0.0
Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior MLOps Engineer,Full Time,Senior-level,170000.0,215000.0,192500.0
Senior Autonomy Engineer - Integration (Remote),Full Time,Senior-level,62000.0,115000.0,88500.0
Data Analyst Junior,Full Time,Entry-level,42000.0,64000.0,53000.0
Data Analyst Senior F/H,Full Time,Senior-level,92000.0,130000.0,111000.0
Senior Data Scientist-Revenue Operations,Full Time,Senior-level,129000.0,185000.0,157000.0
Data Science & Analytics Intern,Internship,Entry-level,40000.0,0.0,0.0
"Data Analyst, Sports Game Insights (12mo Fixed Term Contract)",Full Time,Mid-level,62000.0,135000.0,98500.0
Data Scientist,Full Time,Entry-level,39000.0,100000.0,69500.0
Senior Product Manager - ML Platform and Tooling,Full Time,Senior-level,62000.0,115000.0,88500.0
Engineering Manager - Machine Learning,Full Time,No disponible,63000.0,117000.0,90000.0
Data Scientist EAC 2023,Full Time,Senior-level,129000.0,185000.0,157000.0
Sr. Data Scientist / Product Analyst - Contractor,Full Time,Senior-level,129000.0,185000.0,157000.0
Sr. Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
"Data Analyst/ Senior Data Analyst (Statistics/Python/BI) (Bangkok-based, relocation provided)",Full Time,Senior-level,92000.0,130000.0,111000.0
Snowflake Data Engineer - Remote Job,Full Time,Mid-level,73000.0,120000.0,96500.0
Principal Data Analyst,Full Time,Senior-level,62000.0,115000.0,88500.0
"Junior Data Engineer, Visily (contract)",Full Time,Entry-level,61000.0,135000.0,98000.0
Senior Master Data Analyst,Full Time,Senior-level,100000.0,0.0,0.0
Data Scientist (P2742),Full Time,Mid-level,56000.0,120000.0,88000.0
AI/ML Graduate Intern with Focus on AI Engineering (6 - 12 Months),Internship,Entry-level,0.0,0.0,0.0
Senior AI Programmer,Full Time,Senior-level,62000.0,115000.0,88500.0
Senior Consultant - Data Science & Analytics,Full Time,Senior-level,55000.0,102000.0,78500.0
Data Engineer,Full Time,No disponible,95000.0,171000.0,133000.0
Senior Autonomous Vehicle Security Engineer II,Full Time,Senior-level,176000.0,0.0,0.0
Senior ML Scientist,Full Time,Senior-level,69000.0,128000.0,98500.0
Data Analytics Specialist,Full Time,Senior-level,85000.0,105000.0,95000.0
"Staff Research Scientist, AI Research",Full Time,Senior-level,193000.0,0.0,0.0
Data Scientist,Full Time,Mid-level,56000.0,120000.0,88000.0
"Data Analyst, Partner Development - (Statistics/ML/BI) (Bangkok-based, relocation provided)",Full Time,Senior-level,92000.0,130000.0,111000.0
Computer Vision Engineer - Machine Learning Expert (m/f/d),Full Time,Senior-level,30000.0,58000.0,44000.0
Manager Data Engineering-DE-Big Data AWS,Full Time,Senior-level,115000.0,180000.0,147500.0
"Data Analyst, Strategic Partnerships( Bangkok based)",Full Time,Mid-level,62000.0,135000.0,98500.0
Senior Data Engineer (R-13771),Full Time,Senior-level,115000.0,180000.0,147500.0
Data Engineer (Gojoko Technologies),Full Time,Mid-level,73000.0,120000.0,96500.0
Data Science / Discrete Optimization Engineer,Full Time,Senior-level,69000.0,128000.0,98500.0
Data Analytics Intern,Internship,Entry-level,0.0,0.0,0.0
"Sr. Cybersecurity Engineer (Hadoop Data engineering-Hadoop technologies - Kafka, Spark, Airflow, oozie)",Full Time,Senior-level,115000.0,180000.0,147500.0
Staff Machine Learning Engineer (MLE),Full Time,Senior-level,131000.0,201000.0,166000.0
"Lead Data Scientist, Finance",Full Time,No disponible,160000.0,200000.0,180000.0
Data Analyst - Financial services,Full Time,Senior-level,92000.0,130000.0,111000.0
BigData DevOps Engineer,Full Time,Senior-level,55000.0,102000.0,78500.0
"Senior Data Analyst (Bangkok Based, relocation provided)",Full Time,Senior-level,92000.0,130000.0,111000.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
?Data Analyst (Splunk),Full Time,Entry-level,42000.0,64000.0,53000.0
Junior Data Analyst,Full Time,Entry-level,42000.0,64000.0,53000.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Senior Data Analyst - Energy CX,Full Time,Senior-level,92000.0,130000.0,111000.0
Lead Data Science Engineer,Full Time,Senior-level,55000.0,102000.0,78500.0
Sr. Data Engineer,Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Data Engineer - Remote (R-13771),Full Time,Senior-level,115000.0,180000.0,147500.0
Data Scientist III / Lead (Product Analytics),Full Time,Senior-level,148000.0,175000.0,161500.0
Head of Data Operations & Engineering,Full Time,Executive-level,102000.0,230000.0,166000.0
Data Analytics Intern (Pricing Analyst) - 2023  Summer Internship Program - CR,Part Time,Entry-level,0.0,0.0,0.0
Senior Data Engineer (F/M/X),Full Time,Senior-level,115000.0,180000.0,147500.0
Senior Marketing Data Analyst,Full Time,Senior-level,145000.0,175000.0,160000.0
Staff Applied Research Engineer,Full Time,Senior-level,150000.0,249000.0,199500.0
Data Engineer,Full Time,Mid-level,73000.0,120000.0,96500.0
Cloud Data Engineer,Full Time,Mid-level,51000.0,94000.0,72500.0
"Applied Scientist II, Alexa Sensitive Content Intelligence",Full Time,Senior-level,184000.0,205000.0,194500.0
Product Owner (m/f/d) Data Engineering,Full Time,Senior-level,115000.0,180000.0,147500.0
Data Scientist (f/m/div.),Full Time,Senior-level,129000.0,185000.0,157000.0
Google Cloud Data Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Lead Data Scientist,Full Time,Senior-level,40000.0,156000.0,98000.0
Data Analyst (m/w/d) Data & Process Mining,Full Time,Entry-level,42000.0,64000.0,53000.0
MLOps Engineer,Full Time,Senior-level,62000.0,115000.0,88500.0
Sr. Data Analyst (Onsite/Hybrid),Full Time,Senior-level,92000.0,130000.0,111000.0
Applied Research Engineer,Full Time,Senior-level,150000.0,249000.0,199500.0
Senior Data Scientist,Full Time,Senior-level,129000.0,185000.0,157000.0
"Software Engineer, Data Platform",Full Time,Senior-level,69000.0,128000.0,98500.0
Principal Solutions Architect - Big Data / AI,Full Time,Senior-level,55000.0,102000.0,78500.0
Data Engineer,Full Time,Mid-level,175000.0,250000.0,212500.0
"Senior Data Scientist, Revenue Acceleration - Marketing (Remote, Americas)",Full Time,Senior-level,129000.0,185000.0,157000.0
Internship: Data Analyst Intern,Internship,Entry-level,45000.0,0.0,0.0
